"","Gene","X1_CD19_314_T_resent","X2_Y_Y_319_T_resent","X3_Y_Y_304_T_resent","X4_Y_Y_729_T_resent","X5_Y_Y_727_T_resent","X6_CD19_738_T_resent","X7_CD19_271_T_resent","X8_Y_H_305_T_resent","X9_CD19_324_T_resent","X10_hYP7_731_T_resent","X11_Y_H_314_T_resent","X12_hYP7_740_T_resent","X13_Y_H_737_T_resent","X14_hYP7_732_T_resent","X15_Y_H_730_T_resent","X16_hYP7_303_T_resent"
"11","MCM4",-1.15115652360746,-0.868781858373906,-1.07658767997297,0.0869056008534327,-0.413692592075173,-1.41434067761154,-1.61830839696471,0.611080707578238,-0.603952803407294,1.2421743768672,0.666459039983265,1.14402861943651,0.683456349929362,0.887972369603371,0.977345321900592,0.847398145861074
"12","FOS",-0.318875299850165,1.66231145285569,1.97954075162733,0.92011460289942,0.376036428213733,-0.750426855348933,-0.951538259853213,-0.297926195214302,1.70600529966763,-0.474497220002287,-0.710324283617425,-0.50023469141206,-0.646878423863098,-0.746237034421761,-0.505621604032711,-0.741448667647849
"13","DHFR",-1.35264971136673,-0.619160509144337,-0.883779652434018,0.172466583455837,-0.19406081911319,-1.44011913024558,-1.56532274361518,0.636279482302162,-1.06177872039783,1.1278224756222,0.62164613574449,0.960923225694158,0.90552138859389,0.845691294648744,1.09692841432521,0.749592285930176
"14","ARRDC3",-1.34037398979733,0.430401332502788,1.54492115771945,1.85698670878012,1.16401761745423,-1.44395877355277,-1.41904597745969,0.19963016869322,-0.901777658579718,0.111124182573073,-0.731977285208474,0.151771376198622,0.267156958103406,0.0232737963501127,0.38254254000819,-0.29469215378523
"15","RAPGEF2",-0.927904920446977,1.19704005394726,1.92321923182977,2.05854044394441,1.09186465641261,-0.958720642017638,-0.956041014054972,-0.237230813069785,-0.773156405603009,-0.534669516925724,-0.597640774048378,-0.386620071988421,-0.00678280828049862,-0.355804350417761,-0.150812811273803,-0.385280258007088
"16","MTHFD1",-1.36860559759715,-0.604788728261431,-0.72368148982319,0.327689965615393,-0.0994944916239523,-1.53934113309573,-1.69348698093452,0.677455880442431,-1.02575205262836,1.15440248829126,0.769390399557047,0.84750017895518,0.654645059910233,0.838514098139466,0.931139854239906,0.854412548813422
"17","NASP",-1.05625156313731,-0.644887522994525,-0.655328234673275,0.493846097434569,-0.333754314967749,-1.56436619816985,-2.08500968721689,0.456259535391066,-0.47365985146301,1.10079946969262,1.35972911932564,0.591292739769577,0.915650849256104,0.568323174076325,0.708917797542384,0.618438590134329
"18","ACAA2",-1.48298952455264,-0.155422482922548,-0.414057182781822,0.304550671186087,-0.026875137672024,-1.6117185119326,-1.77598617681009,0.864047917255594,-1.20815708523838,0.925711471455759,1.08566711013021,0.86887327991137,0.734623951293465,0.561653259171024,0.773313724862446,0.556764716644141
"19","LIG1",-1.28923498200973,-0.731705405326745,-0.912819055237236,0.343291742529073,-0.167498827725399,-1.4745217574942,-1.61807727723892,0.430092754467742,-0.942865559369852,1.19377473450507,0.833216684913673,0.879955691342187,0.707188292579645,0.814020307273391,1.08610809469652,0.849074562094776
"20","RPA1",-1.05530274985639,-0.702027717890349,-0.860363033422117,0.190949411103332,-0.361521662983321,-1.58138460468775,-1.92189065959478,0.691493311816663,-0.449201972121881,1.3886794592388,0.735759098954577,0.920483633741639,0.614879449462582,0.74171795491545,0.890689353937274,0.757040727386266
"21","UHRF1",-1.2266164068866,-0.818994928455196,-1.15190273158802,0.386253003064278,-0.22696959309692,-1.39323959925807,-1.6011697480635,0.372237776415298,-0.693073349639001,1.20594882110253,0.693213142803783,1.17878021190305,0.526836191603308,0.88612258017868,1.09184681849397,0.770727811422405
"22","FEN1",-1.04807234670536,-0.658193245398157,-0.959859477415182,0.182551632281061,-0.369595586609306,-1.37696477294775,-1.78317959079017,0.258784976112078,-0.780166595527784,1.14635890785892,1.36525750943084,1.04616651310958,0.546293587131914,0.729253612326355,0.656287411802381,1.04507746534057
"23","PPP2R5D",-1.28864068678157,-0.351230801352116,-0.578433536295187,0.541691835277295,-0.219357885266278,-1.71126955038197,-2.0179138010394,0.862635558763311,-0.614976633523793,1.21376705822078,0.600478556905922,0.810204158391833,0.665620599791697,0.710107848591739,0.813381819020408,0.563935459677316
"24","POLD1",-0.7146794816733,-1.07652729137965,-1.24903509531792,0.152668738540852,-0.396417278186567,-1.34447100791484,-1.84669403732563,0.456859577534943,-0.267601951590638,0.970678123761818,1.30213891090557,1.08966130706669,0.580242288725485,0.613746385701002,1.03440893661583,0.695021874536349
"25","FLCN",-0.66110309618736,0.387176990716842,1.57885388196171,2.2124969396376,1.24306261913262,-1.33718081947377,-1.70578702498897,-0.153145764196902,0.178599820766778,-0.390636045291768,-0.486689428211875,-0.247544914389819,-0.42016050331401,-0.0408916890246388,0.128253607330555,-0.285304574466986
"26","GK",-1.20004195887735,0.805476028122951,1.83667019135739,2.00267866263054,0.696468332876809,-1.43963528289015,-1.48560485283413,0.0653044605046171,-0.366962294079999,-0.199873062751425,-0.493560290917997,-0.17933862169822,-0.0668464069630136,-0.426105956423803,0.32530178901221,0.126069262931569
"27","USP5",-0.923088586304678,-0.562858894088218,-0.857783788300524,0.248184564995624,-0.358518074526835,-1.58666959828237,-2.23550436554944,0.511510363399469,0.107041937051163,1.34783309913008,0.930725034458389,0.82118150232239,0.364047916293315,0.631586927471622,0.844354172581928,0.717957789348083
"28","ABCD4",-1.13108021415335,0.564867456062342,0.816662089786751,1.89167955162726,1.03259900498422,-1.73678491900037,-1.98944666682856,0.533472824834271,-0.598901684635747,-0.101790269609293,0.0423546984663032,-0.1568010084874,0.37940705127718,0.0746674505101428,0.516819133370477,-0.137724498204217
"29","UAP1L1",-0.557230206774583,0.7592966979604,1.99135616854203,2.20398108899702,0.744733347244306,-0.953353346252366,-1.45724528102925,-0.1611070672968,-0.13198036586461,-0.603832929066087,-0.353343296749254,-0.510627484483079,0.258317433326734,-0.475675442764451,0.031129162155653,-0.784418477945664
"30","TBL1X",-1.02819334877522,0.738321260397461,1.23280894057128,1.64204012416341,0.271115659129784,-1.69319402211242,-2.10924572543108,-0.155166823778681,0.792885418209744,0.465500471336043,-0.721269961081122,0.465500471336043,0.100602665966398,0.33591059653187,-0.223372021044036,-0.114243705419469
"31","DNASE2",-1.2955735481641,-0.87259873829779,-0.497379148900255,0.0620391480197061,0.075683496725071,-1.5684605222714,-1.83452532202602,0.614635270586985,-0.766855035831212,1.0955985624511,1.10583182398012,0.802245065285752,0.788600716580387,0.853411372930871,0.894344419046965,0.543002439883819
"32","GINS2",-1.0619775147556,-0.873220351054954,-1.11790556325949,-0.128678205346852,-0.506192532748143,-1.14936509054293,-1.51988841188124,0.395647249377163,-0.782337272236124,1.08426134658137,1.63305532252584,0.968909746542086,0.556440388825861,0.850062643471309,0.752188558589493,0.898999685912218
"33","CRAMP1",-1.20568616039477,0.463070193233967,0.886331813212137,2.11060353376702,0.769358461963797,-1.76034008902351,-1.89624493201999,0.302522682207765,0.180366967296524,0.0768959649113892,-0.452692245592698,-0.0270333417432539,0.261204789602866,0.153115490348071,0.498394876160681,-0.359868003929986
"34","VCAM1",-1.03701668689522,-0.433212120956653,-0.295502307672419,-0.175447598655394,-0.330812516206838,-1.16413343761913,-1.17825752103289,1.72777264134979,-0.489708454611723,-0.200164744629488,1.38173259771248,-0.507363558878933,1.66421426598783,-0.341405578767163,1.55475261953114,-0.175447598655394
"35","ZCRB1",-1.25931561981245,-0.408396742444896,-0.546671060017124,0.48152258346867,-0.146030088589901,-1.65995659123967,-1.95068720767359,0.616251405718533,-0.823219695161579,1.17998516197454,1.11616624617197,0.758071218613125,0.602069424429074,0.467340602179211,0.938891480053731,0.633978882330357
"36","RMI2",-0.859762358563614,-0.782342999261678,-1.12054335831751,-0.183361640451956,-0.52563670262894,-1.17351449889252,-1.56876070164451,0.297453327844284,-0.753820077413596,1.25500856131561,1.5606112954022,1.01460107716749,0.232258077905811,0.745670671171286,0.611205468173186,1.25093385819445
"37","LAMTOR3",-1.42183210565101,0.156102851076231,1.13442252424712,1.45451790118322,0.53029885510012,-1.8230784232188,-2.14768218574554,0.390538901789993,-0.429987275708174,0.615958181322456,-0.100875127590777,0.440131143287135,0.210203478164022,0.183153164620126,0.471689842421679,0.336438274702202
"38","AC016831.1",-0.783909575937898,0.862309301810431,2.40457599234225,1.99813515934638,0.869640714230577,-0.792960702382523,-0.811062955271772,-0.396566619740187,-0.789204484908003,-0.578403750012696,-0.368010315807396,-0.305104987017255,-0.379143201334284,-0.468930375664961,-0.305648054603932,-0.155716145048725
"39","SS18L1",-1.00186675443174,0.936755323654883,1.57541353162267,1.81094705512852,0.701221800149032,-1.46387481977014,-1.65411343490948,0.529101148356294,-0.240912293874375,-0.666684432519568,-0.381326509810555,-0.417562436503763,0.606102492579361,-0.313384147260791,0.447570313296576,-0.467386835706924
"40","HMGXB4",-1.27038091065574,-0.780652784162019,-0.68555994406615,0.241595246868565,-0.162549323538875,-1.56041407294814,-1.92652150731723,0.988074041621131,-0.176813249553255,1.28286184591832,0.203558110830218,0.950036905582784,0.674267669304766,0.840680139472535,1.11644937575055,0.265368456892532
"41","HOMER1",-0.547584083675421,0.834429189308808,2.49490782326747,1.66466850628814,0.365163488407447,-0.666189700386754,-0.939498295417217,-0.485702892347769,1.03038629517971,-0.779638551154116,-0.609465275003073,-0.614622040947044,-0.191767233541422,-0.650719402554841,-0.341313445916581,-0.563054381507334
"42","AC012321.1",-1.12801139319631,0.811529193841699,1.69040170983516,1.93219614714117,0.71412360104512,-1.3298065756657,-1.7154607668087,0.347146310639326,-0.730981752595805,-0.431675159195347,0.0054595543762613,-0.282312862364961,0.423176640269247,-0.385220998154936,0.0919658793205336,-0.012529528486768
"43","CHAF1B",-0.80103133333331,-1.25054078984884,-1.37114088793837,-0.274776359851717,-0.609167540918146,-0.976449657827174,-1.60137743883657,0.399487824921574,-0.0171306957513539,1.32591585115479,1.16694299458223,1.32043402851436,0.459787873966339,0.810624522954068,0.870924571998834,0.547497036213272
"44","NATD1",-1.36507731068069,0.590436209801859,1.25721589157098,1.63823285258191,0.786547880910424,-1.65644322204199,-1.9982378488312,0.612848972214266,-0.244439190060319,0.164593723966117,-0.569424245040227,0.276657536028154,-0.0539307095548554,0.506388350755331,0.175800105172321,-0.121168996792078
"45","PLEKHF2",-1.40482243719036,0.140019076291101,0.738573906237794,1.46254022436379,1.06920419325597,-1.67844750230885,-2.02617935589693,-0.00249397845811122,0.4478472745494,0.995097404786377,-0.817668651623607,0.122917509721196,-0.0709002447377333,0.476349885499243,0.271131086660377,0.276831608850345
"46","NSMCE2",-1.32587613175764,-0.669772478929115,-0.52013480372261,0.602147760326176,-0.238125338910351,-1.7460126813759,-1.8956503565824,0.820848977935682,-0.410784194917857,1.2582514131547,0.907178405939435,0.774806616333681,0.607903055526426,0.377691247516418,0.866891339537684,0.590637169925675
"47","PPP2R5B",-0.89302903258802,0.713138292210577,1.54834530110585,1.50337261601149,1.57404397830263,-1.35560522213002,-1.90170211256154,0.269836110566164,-0.642466929919439,0.0963700394879159,-0.661740937817022,0.122068716684693,0.0128493385983888,0.0642466929919439,-0.385480157951664,-0.0642466929919439
"48","MAP2K6",-1.33867701435544,-0.638585674131317,-0.585748591850251,-0.341377086300322,-0.196075110027392,-1.4509558142027,-1.74816440203369,0.959736064870919,-0.519702238998919,1.56075787581804,0.371923524494064,0.794620182742588,0.794620182742588,1.00596851186685,0.992759241296585,0.338900348068397
"49","CWC27",-1.24036050486953,-0.496646711267813,-0.670849942201548,0.240366958067221,0.0527634786001217,-1.74956994913737,-2.07787603820479,0.984080751668937,-0.369344350200852,0.809877520735202,0.83667801780193,0.80317739646852,0.635674289801467,0.796477272201838,0.984080751668937,0.461471058867731
"50","UBE2W",-1.28577331563155,0.205059504986135,1.457709035061,1.90432895188549,0.848567343143834,-1.57974035068293,-1.81071444965186,0.137027134017102,-0.0959067451855109,0.511905095858808,-0.445867501199052,-0.441108034917268,0.34812346204447,-0.00526690937800378,0.459550966759182,-0.207894187109844
"51","C11orf49",-1.06985423622768,-0.497508107211905,-0.896644223499224,0.0748380218038722,-0.602940288872706,-1.468990352515,-1.74010167678563,0.993604176276567,-0.708372470533507,1.50570334434332,1.09150548781874,0.579406319751992,0.466443267972562,0.677307631294164,0.888171994615766,0.707431111768679
"52","CSPP1",-0.748174971353937,0.663594130209947,1.1063382863217,2.27585115152255,1.08127729635311,-1.33293140395436,-1.7339072434518,-0.0548209155562899,0.454752547138366,-0.698052991416757,-0.639577348156715,-0.146711212107785,0.337801260618281,-0.439089428407998,0.254264627389649,-0.380613785147955
"53","XRCC3",-0.17323538090628,-1.29333263827291,-1.54962607851782,-0.135265982351479,-0.600391114647791,-1.1129779951376,-1.78693481948532,0.396305597415736,0.0830580593386272,1.03229302320865,1.32655586200836,1.04178537284735,0.719045485131544,0.55767554127364,0.92787717718295,0.56716789091234
"54","FXN",-0.827247341371422,-0.800519589591011,-0.959110825247472,-0.221385425551997,-0.403646994888526,-1.46762849380761,-2.04370523974629,0.643962523235182,0.317016039279233,1.38484396742133,1.16194832526735,1.00296258404956,0.174994037198821,0.730753746728768,0.702645225483686,0.6041174615404
"55","AC104825.1",-0.916209794779538,1.48144682742689,2.24911758804561,1.55505909214375,0.629647764274604,-1.02137017294649,-1.10549847548005,0.145910024706641,-0.842597530062674,-0.747953189712421,-0.0749267694439508,-0.44298809302827,-0.148539034160815,-0.516600357745134,-0.0328626181771714,-0.211635261060984
"56","FBXO10",-0.954699590754184,1.19223027844901,1.37790782703802,1.85756597058822,1.30914230102938,-1.45997209561517,-1.68805682330379,0.0762518810909142,-0.103367499055294,-0.433909671987073,-0.242599089582828,-0.444538037676197,0.04436678402354,-0.385231757130881,-0.0512885071785825,-0.0938019699350814
"57","GPAT3",-0.711581756588924,2.23689279641581,1.12155223516683,1.89456054494335,0.470016659783761,-1.20851567001669,-1.36311733197199,-0.115261060475607,-0.822011515128428,-0.137347012183507,-0.0490032053519046,-0.170475939745358,-0.391335456824365,-0.137347012183507,-0.336120577554613,-0.280905698284861
"58","EIF2B3",-0.775006098264207,-0.969832030545043,-0.912530285756562,-0.179067952464004,-0.408274931617928,-1.4053252909375,-1.86373924924535,0.69191856832091,-0.0873851608024337,1.25347566724802,1.80357241721744,0.474171938124681,0.497092636040074,0.680458219363213,0.520013333955466,0.680458219363213
"59","LRRC20",-0.353168700498432,-1.05647461050389,-1.3838756375754,-0.668443763604328,-0.486554304120157,-1.20198617809123,-1.66277280878446,0.604782452784868,-0.0621455653237584,1.15045083123738,1.51422975020572,0.701790164509759,0.241003533816526,1.05344311951249,0.871553660028318,0.738168056406593
"60","HPF1",-0.543133082183065,-0.995605358917501,-0.942373326360509,-0.43666901706908,-0.569749098461561,-1.34161357053795,-1.91385792052562,0.49489155267829,-0.130584829866372,1.53291618753964,1.26675602475468,0.548123585235283,0.694511674767012,0.654587650349268,0.894131796855734,0.787667731741749
"61","TMA16",-0.627984680004535,-1.05860274629336,-1.13037242400816,-0.226074484801633,-0.326552033602358,-1.46051294149626,-1.8480692011562,0.692577389947859,0.563391970061212,1.58252139361143,1.12319545623668,0.563391970061212,0.606453776690094,0.0753581616005443,1.02271790743596,0.448560485717525
"62","WNT5B",-0.994281851819545,-0.757899836528123,-0.5215178212367,-0.592432425824127,-0.356050410532705,-0.994281851819545,-0.994281851819545,1.06224168121583,-0.94700544876126,0.471286642987273,2.40961916837694,0.0457990154627131,0.707668658278695,0.0694372169918553,1.46409110721125,-0.0723919921829981
"63","CDPF1",-0.764331196728141,-0.633954873192424,-0.999008579092432,-0.503578549656707,-0.816481726142428,-1.3379870202853,-2.01594390267102,0.904485744529037,0.278679391557595,1.26953945042904,1.03486206806475,0.800184685700463,0.461206244507599,0.69588362687189,0.77410942099332,0.85233521511475
"64","DPH6",-0.426328181370414,-0.985447107757843,-1.3209184635903,-0.286548449773557,-0.845667376160986,-1.1252268393547,-1.60047792678401,-0.0349449328992143,1.36285238306936,1.64241184626307,0.384394261891357,1.05533697355627,1.0273810272369,0.0768788523782714,0.6359977787657,0.4403061545301
"65","AC093525.6",0.00241832582219338,1.2792943599403,1.78230613095652,1.82099934411162,0.931055441544452,-1.11968485567554,-1.58400341353666,0.0798047521323816,0.428043670528229,-0.616673084659312,-0.268434166263465,-0.6940595109695,-0.616673084659312,-0.461900232038936,-0.307127379418559,-0.655366297814406
"66","MARCH3",-0.0298491325060344,1.48974306780117,2.18441378794161,1.70682766784506,0.360903147572961,-0.290350652558698,-0.767936772655248,-0.594269092620139,0.664821587634402,-0.507435252602584,-0.290350652558698,-0.550852172611362,-0.854770612672802,-0.811353692664025,-0.854770612672802,-0.854770612672802
"67","AC022144.1",0.399182394758813,0.754011190099981,2.23246450402151,1.81849757612348,0.635734924986258,-0.665303991264689,-1.13840905171958,-0.310475195923522,0.576596792429397,-1.07927091916272,-0.606165858707828,-0.783580256378412,-0.0739226656960766,-0.487889593594105,-0.310475195923522,-0.960994654048995
"68","SMARCD3",-0.0929032847373901,1.66381337211508,2.47460567527775,0.988153119479513,0.177360816316836,-0.768563537372954,-1.03882763842718,-0.836129562636511,0.65032299316173,-0.295601360528059,-0.768563537372954,-0.0253372594738337,-0.903695587900067,-0.633431486845841,-0.633431486845841,0.0422287657897228
