"","Gene","X1_CD19_314_T_resent","X2_Y_Y_319_T_resent","X3_Y_Y_304_T_resent","X4_Y_Y_729_T_resent","X5_Y_Y_727_T_resent","X6_CD19_738_T_resent","X7_CD19_271_T_resent","X8_Y_H_305_T_resent","X9_CD19_324_T_resent","X10_hYP7_731_T_resent","X11_Y_H_314_T_resent","X12_hYP7_740_T_resent","X13_Y_H_737_T_resent","X14_hYP7_732_T_resent","X15_Y_H_730_T_resent","X16_hYP7_303_T_resent"
"32","MTHFD1",-1.36860559759715,-0.604788728261431,-0.72368148982319,0.327689965615393,-0.0994944916239523,-1.53934113309573,-1.69348698093452,0.677455880442431,-1.02575205262836,1.15440248829126,0.769390399557047,0.84750017895518,0.654645059910233,0.838514098139466,0.931139854239906,0.854412548813422
"33","TMEM43",-1.32469044118513,0.849624709400024,1.16512883067617,2.01149849178773,1.0809044562121,-1.48321700344447,-1.59737211798209,0.236783348194551,-0.987050563894657,-0.0312370423472114,-0.329102513797038,0.0764936347789579,0.0529944703806442,-0.0306374281888096,0.119116207872011,0.190762961537222
"34","NADK2",1.21213130816884,-0.46934500543627,-0.431995139585285,-0.319945542032331,-0.363886560680548,0.533974920364689,-0.0489759270349921,-0.412954031504391,3.33301780825612,-0.409292279950373,-0.498639017868414,-0.431262789274481,-0.418080483680016,-0.415151082436802,-0.389518821558675,-0.470077355747073
"35","HLA-DQA1",-1.41875358236366,-0.0534597404694797,-0.0899370568559654,0.277069412093778,-0.0140046839698115,-1.4113092320807,-1.40758705693922,1.47933198279122,-1.41800914733536,0.160193112651365,1.54409783025293,0.111804835812149,0.829440203089133,-0.00581589865855958,1.26195695452889,0.154982067453296
"36","TIGIT",-1.58200533821041,0.503253179832483,0.635111632128266,1.59128280416535,0.843558526775492,-1.58042619506914,-1.57410962250407,0.418769021774706,-1.58200533821041,0.606687055585463,0.379290443243035,0.264012993930554,0.0705679591253629,0.28848971262019,0.269539994924988,0.447983169888143
"37","CD69",-1.23736037146245,0.854250444476652,2.17984068338927,1.56606769243154,0.438160183074133,-1.31069428726519,-1.23018640143827,0.428594889708557,-1.29395502387543,0.19663652559336,-0.350179411805353,0.0675050651580955,0.0412005084027638,-0.0305391918390498,-0.0289449762781206,-0.290396328270508
"38","MYC",1.45524829663627,-0.422653268572038,-0.432686580585618,-0.287203556388714,-0.463622625960821,0.870807871845258,-0.177673233573804,-0.471983719305471,3.12077809089047,-0.419308831234178,-0.453589313947242,-0.407603300551669,-0.548905778076248,-0.447736548605987,-0.453589313947242,-0.460278188622962
"39","RPA1",-1.05530274985639,-0.702027717890349,-0.860363033422117,0.190949411103332,-0.361521662983321,-1.58138460468775,-1.92189065959478,0.691493311816663,-0.449201972121881,1.3886794592388,0.735759098954577,0.920483633741639,0.614879449462582,0.74171795491545,0.890689353937274,0.757040727386266
"40","ICOS",-1.58303334503461,-0.0833463093795194,0.125647977221977,0.677427871973208,-0.0457448268528903,-1.58565670428065,-1.51832381696553,1.06655949346972,-1.5882800635267,1.24145010987264,0.185985239880987,0.676553418891194,0.606597172330023,0.573367955213467,0.720276072991925,0.530519754194751
"41","CORO1B",1.81381027213605,-0.599621985937323,-0.565984060031909,-0.518271849037748,-0.530788733727331,0.886493697426043,-0.235795948243585,-0.462311184077641,2.89042578634623,-0.249649120929981,-0.385479431052186,-0.367213623901489,-0.522328780941745,-0.380634185365896,-0.450092320452097,-0.322558532209392
